Deixar de lado,"De outra parte, tratando-se, como se trata, de imunidade e não de isenção, não se aplica o disposto no artigo 111, II, do Código Tributário Nacional, que impõe a interpretação literal da legislação tributária que disponha sobre outorga de isenção Para a exegese da imunidade, como instituto constitucional que é, podem ser utilizados todos os métodos empregados na interpretação dos textos constitucionais, e, assim, sem se deixar de lado a exegese literal ou gramatical porque a interpretação não deve ultrapassar os limites do conteúdo significativo das palavras da norma, há de se usar necessariamente da interpretação lógica, onde, na hermenêutica constitucional, avulta o valor do elemento teleológicoOra, é manifesto que a finalidade a que visa a Constituição com essa imunidade é a de evitar que haja excessiva oneração fiscal desses bens - energia elétrica, combustíveis líquidos e gasosos, lubrificantes e minerais - que são de vital importância para a economia nacional, e que, assim, teriam seus preços de venda demasiadamente aumentados"
Deixar de lado," 61, § 1º, II, b; c/c art 84, III e VI, a, da Constituição, por atribuir obrigações institucionais ao Executivo; e (c) as regras não tratam prioritariamente de proteção à saúde, porque, ao limitar sua cobertura à esfera dos professores da rede pública de ensino, deixaram de lado um amplo espectro da categoria, como os professores da rede privadaÉ o relatório"
Deixar de lado," Ainda a partir de suposição, registrou-se que o paciente teria pretendido afastar a eficácia das sanções, mencionando-se postura que se circunscreve à autodefesa, isto é, o fato de ele, junto a autoridade policial, haver lançado inverdade - contaminação por vírus do computador que utilizava Está-se a ver que esses dados não se coadunam com os que formalmente e legalmente podem alicerçar a inversão da ordem natural das coisas, deixando de lado a possibilidade de aguardar-se, livre, o desfecho de ação penalAcrescento que o Verbete nº 691 da Súmula do Supremo versa a competência deste e não de qualquer outro Tribunal"
Deixar de lado," Sem prejuízo das relevantes questões constitucionais levantadas em cada uma das manifestações precedentes, que podem se projetar para outros campos além do Direito Tributário, lembro que a litigiosidade aguerrida é um traço relativamente comum das demandas tributárias Nesse contexto, parece-me crucial deixar de lado as filigranas próprias da hermética legislação tributária para focar as ligações que o tema tem em relação aos valores fundamentais da ConstituiçãoDiscutimos se a legislação do IRPJ pode definir o momento no qual se considera que as empresas estrangeiras disponibilizam lucros às empresas coligadas ou controladoras domiciliadas no Brasil, independentemente da efetiva distribuição econômica ou da deliberação jurídica dos respectivos órgãos de gestão"
Deixar de lado,"Mas releva o seguinte: se o sistema jurídico, em reverência à liberdade como o maior bem depois da vida humana, permite que qualquer tribunal, em qualquer circunstância e, portanto, independentemente de formalidades, possa conceder ordem ex officio, por que vamos prender-nos a formalidades para não examinar o pleito de liberdade dos ora pacientes? Até porque não se trata de um único paciente ao qual foi concedido liminar, mas também de outro paciente ao qual não se concedeu a ordem, não se concedeu a liminarDe modo que a mim me parece que o Tribunal deva deixar de lado particularidades, que são importantes, não digo que não sejam importantes, a forma é importante, mas acho que, no caso, como está em jogo a liberdade de duas pessoas, uma delas, já, provisoriamente, resguardada sob esse ponto de vista, mas a outra ainda não, o Tribunal podia superar, pela singularidade da hipótese, requisitos formais e adentrar, desde logo, no julgamento de mérito, porque estamos  Documento assinado digitalmente conforme MP n° 2200-2/2001 de 24/08/2001, que institui a Infraestrutura de Chaves Públicas Brasileira - ICP-Brasil"
Deixar de lado," Tanto é verdade, que a Lei n° 10084/93, passou a estabelecer o escalonamento vertical, apenas, entre Comissário de Polícia, Inspetor de Polícia e Investigador Policial, deixando de lado os Delegados de Polícia que, como sabido, têm legislação específica("
Deixar de lado," Debate Supremo Tribunal Federal Inteiro Teor do Acórdão - Página 350 de 383 16/02/2012PLENÁRIOAÇÃO DECLARATÓRIA DE CONSTITUCIONALIDADE 29 DISTRITO FEDERALDEBATEO SENHOR MINISTRO CEZAR PELUSO (PRESIDENTE) - Eu não vou antecipar o voto a respeito, mas só fazer uma ponderação Todas essas considerações de Vossas Excelências - como sempre muito respeitáveis e muito inteligentes - deixam de lado um problema que não pode ser considerado irrelevante: o problema da responsabilidade ética, que é o pressuposto da imputabilidade jurídica O Ministro Marco Aurélio usou expressão não jurídica para definir isso: ""Só se a pessoa fosse paranormal, ela teria alternativa de evitar o fato para, dali a alguns anos, não sofrer a restrição"""
Deixar de lado,"VOTOO SR MINISTRO CARLOS BRITTO – Senhora Presidente, se não é possível proclamar a modulação por falta de quorum, eu voto para dar interpretação conforme no sentido de que recuso a incidência de qualquer interpretação que signifique deixar de lado a regra da classificação, porque estou votando no pressuposto de que todos fizeram concurso O SENHOR MINISTRO CEZAR PELUSO – A discussão é quanto ao problema da prospectividade da eficácia, só"
Deixar de lado," Todos têm direito ao meio ambiente ecologicamente equilibrado, bem de uso comum do povo e essencial à sadia qualidade de vida, impondo-se ao Poder Público e à coletividade o dever ()""Então, nós sempre temos falado no constitucionalismo como deveres do Estado, e deixamos de lado uma sociedade democrática, para formar esse Estado democráticoEu acho que o § 1º, ao se referir à vedação que o Poder Público deve impor, é exatamente no sentido de que, se a coletividade sozinha não conseguir fazer com que o folclore e a cultura seja produção em benefício da vida e da dignidade, incumbe ao Estado vedar práticas que conduzam a isso"
Deixar de lado," Há certamente aí um custo de oportunidade, uma escolha trágica nessa questão Para dar fim, subitamente, ao estoque de precatórios, que outros gastos deverão deixar de lado os Estados e Municípios? O orçamento público, todos sabemos,  não é infinito, e os direitos fundamentais – todos eles, diga-se! – têm custosPortanto, o aumento imediato da destinação de recursos ao pagamento de precatórios decerto haverá de se fazer em prejuízo de outros valores constitucionais igualmente relevantes"
Deixar de lado,"O SENHOR MINISTRO RICARDO LEWANDOWSKI - Admitiu! Vossa Excelência poderia ter considerado improcedente o pedidoO SENHOR MINISTRO JOAQUIM BARBOSA (PRESIDENTE E RELATOR) - Olha, vamos deixar de lado essas manobras, Ministro Lewandowski Eu conheço muito bem o princípio do devido processo legal"
Deixar de lado," p 332),“significa não mencionar, deixar de dizer ou de fazer, deixar de lado, passar em silêncio ou em claro Nesta hipótese, o agente não se recusa diretamente nem intenta retardar a remessa dos elementos requisitados"
Deixar de lado," Debate Supremo Tribunal Federal Inteiro Teor do Acórdão - Página 342 de 375 16/02/2012PLENÁRIOAÇÃO DECLARATÓRIA DE CONSTITUCIONALIDADE 30 DISTRITO FEDERALDEBATEO SENHOR MINISTRO CEZAR PELUSO (PRESIDENTE) - Eu não vou antecipar o voto a respeito, mas só fazer uma ponderação Todas essas considerações de Vossas Excelências - como sempre muito respeitáveis e muito inteligentes - deixam de lado um problema que não pode ser considerado irrelevante: o problema da responsabilidade ética, que é o pressuposto da imputabilidade jurídica O Ministro Marco Aurélio usou expressão não jurídica para definir isso: ""Só se a pessoa fosse paranormal, ela teria alternativa de evitar o fato para, dali a alguns anos, não sofrer a restrição"""
Deixar de lado," O Código e o formalismo processual,Revista AJURIS 28/7)Justamente nessa linha é que esta Suprema Corte, em inúmeras situações – consideradas de “caráter excepcional” – deixou de lado a interpretação literal e estrita do art 535 do CPC, para o efeito de acolher embargos de declaração com efeitos infringentes, sempre que fosse necessário para corrigir equívocos relevantes no acórdão embargado"
Deixar de lado," O meu exemplo como magistrado de primeiro grau não foi um exemplo isolado Alguns outros casos realmente corroboram que, por vezes, a Administração Pública perde grandes valores, porque uma moça dessas, um rapaz desses, acaba saindo, deixando de lado sua aspiração pelo serviço público, para ir para o caminho da advocacia privada, que é muito melhor, é até mais rentável do que um concurso público Então perdemos, com isso, inúmeros valores, sem contar, como o próprio Ministro Barroso destacou, que a Constituição Federal é absolutamente omissa"
Deixar de lado,"526 / RS fevereiro Em lugar disso, a OTN foi valorada até NCz$ 6,92 (apenas 12,16%), na data da implantação do Plano Verão, deixando de lado o restante da inflação ocorrida3515"
Deixar de lado,"703 / MG Sanches) Se o princípio da anterioridade eleitoral é identificado pela mais recente jurisprudência do STF como uma garantia fundamental do devido processo legal eleitoral, sua interpretação deve deixar de lado considerações pragmáticas , no curso do pleito eleitoral, acabam por a apreciações subjetivas sobre a moralidade deste ou daquele candidato ou partido político 3"
Deixar de lado,"800O SENHOR MINISTRO MARCO AURÉLIO – Presidente, muito embora a nomenclatura da autuação seja AGREG no habeas, já o estamos julgando, porque, na sessão de 3 de abril de 2012, foi provido o agravo interposto contra a decisão da ministra Ellen Gracie, relatora origináriaPasso, então, ao voto no mérito, deixando de lado o resumo da espécieDocumento assinado digitalmente conforme MP n° 2"
Deixar de lado," Sem prejuízo das relevantes questões constitucionais levantadas em cada uma das manifestações precedentes, que podem se projetar para outros campos além do Direito Tributário, lembro que a litigiosidade aguerrida é um traço relativamente comum das demandas tributárias Nesse contexto, parece-me crucial deixar de lado as filigranas próprias da hermética legislação tributária para focar as ligações que o tema tem em relação aos valores fundamentais da ConstituiçãoDiscutimos se a legislação do IRPJ pode definir o momento no qual se considera que as empresas estrangeiras disponibilizam lucros às empresas coligadas ou controladoras domiciliadas no Brasil, independentemente da efetiva distribuição econômica ou da deliberação jurídica dos respectivos órgãos de gestão"
Descobrir a pólvora," Já julgamos inúmeros casos aqui e que entendemos que deveríamos prestar sua deferência ao Poder Legislativo, mas, aqui, é mais do que razoável e, no meu modo de ver, é absolutamente necessária a intervenção judicial nessa questãoO Ministro Gilmar não estava presente, mas tive a oportunidade de fazer um elogio ao seu voto veemente de ontem, e, dentro da nossa amistosidade, comentava com o Ministro Teori que o Ministro Gilmar, quando descobre a pólvora, faz uma bomba atômica, porque realmente fica convencido das suas razões, as quais foram muito bem-expostas, durante cinco horas, num voto verbal praticamente manifestando a sua convicção Então, só estou rememorando que é para a votação se fazer - digamos assim - com conhecimento dos pontos adversos, que fazem parte da convivência de um colegiado"
Fazer uma limpeza," Debate Supremo Tribunal Federal Inteiro Teor do Acórdão - Página 16 de 31 HC 105973 / RS matérias absolutamente pacificadas e muito numerosas no sistema Judiciário brasileiro, para que, enfim, se pudesse fazer uma limpeza do nosso sistema, e esses vasos comunicantes voltassem a funcionar O Senhor Ministro Ayres Britto (Relator) - Mas aí, Excelência, refiro-me ao Ministro Celso de Mello, especificamente, todo juízo, todo pensamento, todo enunciado que se vaze numa estrutura de linguagem, de linguagem vernacular, comporta interpretação"
Fechar os olhos,"Deve-se celebrar a resposta institucional dada ao episódio, como uma reação à aceitação social e à impunidade de condutas contrárias à ética e à legislação Mas não se deve fechar os olhos ao fato de que o chamado “Mensalão” não constituiu um evento isolado na vida nacional, quer do ponto de vista quantitativo (isto é, dos valores 3 Documento assinado digitalmente conforme MP n° 2200-2/2001 de 24/08/2001, que institui a Infraestrutura de Chaves Públicas Brasileira - ICP-Brasil"
Fechar os olhos,"Deve-se celebrar a resposta institucional dada ao episódio, como uma reação à aceitação social e à impunidade de condutas contrárias à ética e à legislação Mas não se deve fechar os olhos ao fato de que o chamado “Mensalão” não constituiu um evento isolado na vida nacional, quer do ponto de vista quantitativo (isto é, dos valores envolvidos) quer do ponto de vista qualitativo (da posição hierárquica das pessoas envolvidas) Justamente ao contrário, ele se insere em uma 3 Documento assinado digitalmente conforme MP n° 2"
Fechar os olhos,"Deve-se celebrar a resposta institucional dada ao episódio, como uma reação à aceitação social e à impunidade de condutas contrárias à ética e à legislação Mas não se deve fechar os olhos ao fato de que o chamado “Mensalão” não constituiu um evento isolado na vida nacional, quer do ponto de vista quantitativo (isto é, dos valores envolvidos) quer do ponto de vista qualitativo (da posição hierárquica das pessoas envolvidas) Justamente ao contrário, ele se insere em uma tradição lamentável, que vem de longe"
Fechar os olhos," No segundo, há crimes praticados em concurso de agentes, como é, data venia, a situação dos autos, na minha compreensão Não quero, em absoluto, fechar os olhos ao fato – destacado, inclusive, pelo eminente Relator - de que agentes podem se associar, originariamente, para fins lícitos e, em um dado momento, alterar a finalidade inicial da sua associação, dirigindo-a à prática reiterada de crimes Ainda, uma associação de pessoas pode ocorrer por finalidades várias, dentre elas a de cometer crimes, o que também configura o crime, agora denominado de associação criminosa"
Fechar os olhos,"Deve-se celebrar a resposta institucional dada ao episódio, como uma reação à aceitação social e à impunidade de condutas contrárias à ética e à legislação Mas não se deve fechar os olhos ao fato de que o chamado “Mensalão” não constituiu um evento isolado na vida nacional, quer do ponto de vista quantitativo (isto é, dos valores envolvidos) quer do ponto de vista qualitativo (da posição hierárquica das pessoas envolvidas) Justamente ao contrário, ele se insere em uma 3 Documento assinado digitalmente conforme MP n° 2"
Fechar os olhos,"671/08Portanto, os fatos apresentados a par da gravidade, são indicativos da extrema necessidade de se atuar no resguardo da política de segurança pública, para a qual, dado o interesse de toda a coletividade, não se pode fechar os olhos[…]"
Fechar os olhos," 57/60 do referido agravo, consta petição das contrarrazões do Ministério Público, onde é indicado como recorrente o corréu Rodrigo Burgel, que fora absolvido, e não o nome de Adriano de Oliveira Camargo, verdadeiro recorrente, o que levou ao não conhecimento do agravo de instrumento”  Dessa forma, embora o paciente não tenha esgotado os meios recursais cabíveis no Tribunal a quo, o que poderia ter evitado o trânsito em julgado da condenação sem a análise de mérito dos recursos interpostos, não se pode fechar os olhos para um equívoco tão evidente, 2 Supremo Tribunal FederalDocumento assinado digitalmente conforme MP n° 2200-2/2001 de 24/08/2001, que institui a Infraestrutura de Chaves Públicas Brasileira - ICP-Brasil"
Fechar os olhos,"O SENHOR MINISTRO DIAS TOFFOLI:Estou pensando aqui na racionalidade do sistema como um todoO SENHOR MINISTRO CEZAR PELUSO - O fato de sermos animados por esse ideal absoluto de segurança jurídica, no sentido de produzir uma decisão só, não pode fechar os olhos para casos concretos que podem ser diferentes Consagrar uma tese unitária para o mundo real que pode ser diferente implica  segurança jurídica em algum sentido, mas, a meu ver, é só segurança, não é jurídica, porque a segurança jurídica tem que estar ligada à certeza do Direito"
Fechar os olhos," E, com isso, inobservamos incompetência que não é relativa, não se prorrogando, incompetência que, em virtude de estar ligada à função, ao cargo, ao mandato, se mostra absoluta Mesmo assim, fechamos os olhos, dando um péssimo exemplo, fazendo-o em variação inconcebível, ante o precedente Cunha Lima Fechamos os olhos, ou melhor, fechamos a Carta da República e partimos para o julgamento"
Fechar os olhos," Presentes os requisitos de vida em comum, coabitação,  mútua  assistência,  é  de  se  concederem  os mesmos direitos e se imporem iguais obrigações a todos os idênticas características vínculos tenham afeto que de Enquanto  a  lei  não  acompanha  a  evolução  da sociedade,  a  mudança  de  mentalidade,  a  evolução  do conceito de moralidade, ninguém, muito menos os juízes, pode fechar os olhos a essas novas realidades Posturas preconceituosas  ou  discriminatórias  geram  grandes injustiças"
Fechar os olhos,"Deve-se celebrar a resposta institucional dada ao episódio, como uma reação à aceitação social e à impunidade de condutas contrárias à ética e à legislação Mas não se deve fechar os olhos ao fato de que o chamado “Mensalão” não constituiu um evento isolado na vida nacional, quer do ponto de vista quantitativo (isto é, dos valores envolvidos) quer do ponto de vista qualitativo (da posição hierárquica das pessoas envolvidas) Justamente ao contrário, ele se insere em uma 3 Documento assinado digitalmente conforme MP n° 2"
Fechar os olhos,"O SENHOR SAINT-CLAIR DINIZ MARTINS SOUTO (PROCURADOR DO ESTADO DO RIO DE JANEIRO) - Este foi um dado do senso escolar 2012: no Estado do Rio de Janeiro, 3,5% dos professores eram contratados sob o regime temporárioO SENHOR MINISTRO LUIZ FUX (RELATOR) - Senhor Presidente, nós estamos em um ano um pouco mais atípico, digamos assim, não podemos fechar os olhos para a realidade E aí, até que se possa realizar um concurso e prover todos esses cargos, eu tenho a impressão de que vinte e quatro meses seria razoável"
Fechar os olhos,"]XV - o subsídio e os vencimentos dos ocupantes de cargos e empregos públicos são irredutíveis, ressalvado o disposto nos incisos XI e XIV deste artigo e nos arts 39, § 4º, 150, II, 153, III, e 153, § 2º, I;[…]É preocupante a situação, e o Judiciário, especialmente o Supremo, como guarda maior da Constituição Federal, a ela não deve e, mais do que isso, não pode fechar os olhos Tarda a conclusão do julgamento, pelo Plenário, do Recurso Extraordinário nº 565"
Fechar os olhos," No segundo, há crimes praticados em concurso de agentes, como é, data venia, a situação dos autos, na minha compreensão Não quero, em absoluto, fechar os olhos ao fato – destacado, inclusive, pelo eminente Relator - de que agentes podem se associar, originariamente, para fins lícitos e, em um dado momento, alterar a finalidade inicial da sua associação, dirigindo-a à prática reiterada de crimes Ainda, uma associação de pessoas pode ocorrer por finalidades várias, dentre elas a de cometer crimes, o que também configura o crime, agora denominado de associação criminosa"
Fechar os olhos," Voto - MIN MARCO AURÉLIO Supremo Tribunal Federal Inteiro Teor do Acórdão - Página 19 de 24 RE 554951 / SP acórdão impugnado por meio do extraordinário – não estou fechando os olhos ao instituto do prequestionamento Foi criada taxa e, como ressaltado pelo relator, o Tribunal de origem não se limitou a colar a pecha de inconstitucionalidade mediante a atuação – repito – de órgão fracionado ao fator indicado no artigo 6º, que é a consideração, entre outros elementos, para ter-se as tabelas do anexo – que revelam valores e, portanto, quantitativos em pecúnia –, do número de empregados"
Fechar os olhos," Não acredito em prazo sem sanção, sem consequência concretaHá mais, Presidente, e não podemos fechar os olhos sob pena de desaparecimento do instituto, ou seja, o excesso de prazo O paciente está preso – não sei a data exata do fenômeno, se não teria feito o cálculo para chegar aos meses e dias –, ante o flagrante, há mais de cinco anos"
Fechar os olhos," A implementação das adaptações, eliminações e supressões de barreiras arquitetônicas referidas no caput deste artigo deverá ser iniciada a partir do primeiro ano de vigência desta Lei (…) Examinando a legislação acima, não há como fechar os olhos ao fato de que é mesmo da competência/obrigação do ESTADO DE MINAS GERAIS proporcionar o livre acesso das pessoas portadoras de deficiência, em edifícios públicos, no caso específico, na Escola Estadual Dona Alexandra Pedreiro, no Município de Uberlândia (…) a própria lei estabelece prazo para que o início das obras de adaptações seja implementado pela Administração Pública direta ou indireta” (grifos nossos)"
Fechar os olhos," Desse modo, essas modificações que foram deflagradas pela excepcional petição da Clínica de Direitos Fundamentais da UERJ, endossada pelo PSOL e endossada pelo Ministro Marco Aurélio, tem esse papel de um diálogo com a sociedade para ela participar deste debate coletivo sobre como interferir de maneira legítima nesse sistema As pessoas olham o sistema penitenciário e frequentemente fecham os olhos na crença de que jamais passarão por aquilo Essa é a pior forma de insensibilidade nessa vida, que ocorre quando a gente tem certeza de que não vai passar por aquela situação"
Fechar os olhos," Confirmação de Voto Supremo Tribunal Federal Inteiro Teor do Acórdão - Página 31 de 32 ADI 917 / MG sim, a movimentação horizontal dentro da mesma carreira, muito embora com mudança de classe, e afastei a interpretação da lei, a ponto de contemplar a denominada movimentação verticalÉ a explicitação cabível, para não se pensar, no Colegiado, que estou a fechar os olhos ao disposto no artigo 37 da Constituição da República2 Documento assinado digitalmente conforme MP n° 2"
Fechar os olhos,"Deve-se celebrar a resposta institucional dada ao episódio, como uma reação à aceitação social e à impunidade de condutas contrárias à ética e à legislação Mas não se deve fechar os olhos ao fato de que o chamado “Mensalão” não constituiu um evento isolado na vida nacional, quer do ponto de vista quantitativo (isto é, dos valores envolvidos) quer do ponto de vista qualitativo (da posição hierárquica 3 Documento assinado digitalmente conforme MP n° 2200-2/2001 de 24/08/2001, que institui a Infraestrutura de Chaves Públicas Brasileira - ICP-Brasil"
Fechar os olhos,"”       As defesas apresentadas, na mesma audiência, da pretensão buscada nos autos, em especial as intervenções do Recorrente e do representante da Federação das Santas Casas de Misericórdia, Hospitais e Entidades Filantrópicas do Rio Grande do Sul, explicitaram questão que permeia toda a problemática aqui enfrentada: a grave crise econômica que atinge os hospitais brasileiros e a tentativa de solução parcial do problema por meio do cofinanciamento do sistema por parcela dos usuáriosÉ preciso afirmar que não se fecha os olhos a esta triste realidade enfrentada primordialmente pelas entidades filantrópicas e que coloca nosso sistema público de saúde muito aquém de todo o potencial que a Carta Cidadã lhe outorgouPorém, a alarmante situação desses nosocômios não pode ser resolvida às custas, justamente, da população mais carente e que mais necessita do SUS enquanto único meio para preservação de sua saúde e integridade"
Fechar os olhos," Antecipação ao Voto Supremo Tribunal Federal Inteiro Teor do Acórdão - Página 59 de 84 RE 724347 / DF que foi Relator e, com o voto proferido, vencedor na tese, o ministro Sepúlveda Pertence Quer dizer, não estou fechando os olhos a pronunciamentos do Tribunal Estou homenageando certo pronunciamento – e há precedentes para todos os gostos –, o precedente que entendo mais consentâneo com a espécie"
Fechar os olhos," MARCO AURÉLIO Supremo Tribunal Federal Inteiro Teor do Acórdão - Página 50 de 56 04/05/2016PLENÁRIOAÇÃO DIRETA DE INCONSTITUCIONALIDADE 2418 DISTRITO FEDERALO SENHOR MINISTRO MARCO AURÉLIO – Presidente, não posso fechar os olhos ao vício formal Diria que essa medida provisória já não poderia ser mais editada nos dias de hoje, porque a Emenda Constitucional nº 32, de 2001, obstaculizou o trato da matéria processual mediante medida provisória"
Fechar os olhos," A atividade desempenhada no Tribunal assume natureza administrativa, no que viabiliza o controle de legalidade, ante a superveniência de recursos administrativos interpostos por candidatos classificados, notadamente quando as informações do processo indicam a ocorrência de graves desvios Não se pode admitir que os responsáveis pela análise dos documentos fechem os olhos para situações nas quais, consoante destacado na manifestação do Procurador-Geral da República, candidatos teriam frequentado elevadíssimo número de cursos de pós-graduação, com duração mínima de 360 horas, em curto espaço de tempo, de forma presencial e em diferentes unidades da Federação Saliento, ainda, que não se está a assentar a legitimidade de restrição genérica relativamente à quantidade máxima de diplomas de pós-graduação – o que representaria ruptura com precedentes de minha relatoria no tocante à Resolução nº 187/2014/CNJ –,  mas apenas o reconhecimento de que situações de evidente abuso devem ser rechaçadas"
Fechar os olhos,"3 Diante das peculiaridades do caso concreto, exigir do digno prolator da decisão de pronúncia que se limitasse a meramente apontar a existência de indícios da autoria do crime seria o mesmo que lhe impor que fechasse os olhos às provas dos autos, afastando-se do princípio da primazia da realidade Por outro lado, e sendo certa a autoria, como proclamado na decisão de pronúncia, a tese a ser desenvolvida em favor do réu, no julgamento perante o Tribunal do Júri, é a da legítima defesa – e isto devidamente registrado na decisão em exame"
Fechar os olhos," Toda esta situação indica o enorme perigo que a liberdade de pessoas envolvidas representa não só para a ordem pública, podendo continuar a praticarem os crimes que, ao que parece, estão habituados, como também para a própria instrução, já que sem dúvida alguma quem é capaz de atacar com tantos tiros um veículo com policiais, matando até transeuntes, sem dúvida alguma não terá pudores em eventualmente fazer o mesmo com testemunhas que os possam prejudicar Ademais, não há como fechar os olhos ao fato de que todos os seis acusados possuem considerável FA, conforme pesquisas que ora junto, reforçando assim os indicativos de serem voltados à prática do ilícitoPortanto, mostrando-se imperiosa para a preservação da própria sociedade daquela região a prisão dos indiciados, e evidentemente sendo totalmente insuficiente qualquer outra medida cautelar, decreto a prisão preventiva de …, Edson Souza Silva Domingos, "
Fechar os olhos," Já ressaltei no Plenário que um suspiro no âmbito deste Tribunal repercute nos demais patamares do Judiciário O Supremo não pode fechar os olhos a uma situação jurídica como a que está em mesa para julgamento; o Supremo não pode dizer que continua sendo razoável, pela complexidade do processo, uma prisão provisória que já dura três anos, oito meses e nove dias Vamos esperar o terceiro habeas corpus, talvez o quarto, o quinto, o sexto? Quem sabe daqui a mais três anos cheguemos à conclusão de que há o excesso"
Fechar os olhos," No segundo, há crimes praticados em concurso de agentes, como é, data venia, a situação dos autos, na minha compreensão Não quero, em absoluto, fechar os olhos ao fato – destacado, inclusive, pelo eminente Relator - de que agentes podem se associar, originariamente, para fins lícitos e, em um dado momento, alterar a finalidade inicial da sua associação, dirigindo-a à prática reiterada de crimes Ainda, uma associação de pessoas pode ocorrer por finalidades várias, dentre elas a de cometer crimes, o que também configura o crime, agora denominado de associação criminosa"
Fechar os olhos,"Deve-se celebrar a resposta institucional dada ao episódio, como uma reação à aceitação social e à impunidade de condutas contrárias à ética e à legislação Mas não se deve fechar os olhos ao fato de que o chamado “Mensalão” não constituiu um evento isolado na vida nacional, quer do ponto de vista quantitativo (isto é, dos valores envolvidos) quer do ponto de vista qualitativo (da posição hierárquica das pessoas envolvidas) Justamente ao contrário, ele se insere em uma tradição lamentável, que vem de longe"
Fechar os olhos," No Tribunal de Justiça do Estado de São Paulo, não se logrou êxito, tampouco no Superior Tribunal de Justiça O Supremo, como última trincheira do cidadão, não pode fechar os olhos ao caso, não pode simplesmente assentar que se deve aguardar o julgamento, já sinalizado pelo relator, do Superior Tribunal de Justiça, permanecendo o paciente preso enquanto isso A preventiva faz-se sempre excepcional"
Fechar os olhos," DIAS TOFFOLI Supremo Tribunal Federal Inteiro Teor do Acórdão - Página 30 de 71 ADI 374 / DF Ora, Senhores Ministros, os Estados-membros não gozam de liberdade para retardar a transição de um regime constitucional a outro Tampouco podem fechar os olhos aos critérios expressos na Carta Magna e às decisões deste Tribunal Esta Suprema Corte, por sua vez, não pode deixar espaços para soluções normativas ou interpretativas que se prestem a um atraso ainda maior na implementação do modelo constitucional"
Fechar os olhos," 3 Embora o Poder Judiciário não possa fechar os olhos às restrições financeiras e orçamentárias dos entes públicos, situações de risco merecem a tutela jurisdicional, impondo-se, apenas, o estabelecimento de critérios para que o deferimento de pedidos não sobrecarregue o orçamento público 4"
Fechar os olhos," Cuida-se a ação ordinária, na qual o ora Recorrente pleiteia o amparo do Estado por meio de reforma militar e indenização por danos morais Neste recurso, busca o recorrente especificamente a fixação de indenização por danos morais, decorrentes de seu desligamento do Exército acometido de graves problemas de saúde, inclusive decorrentes do uso de crack, para o que as autoridades não podem fechar os olhos Assim, nos termos do quanto exposto na peça inicial, faz jus ao pedido, com base no que dispõem os arts"
Fechar os olhos,"  O  Marco  Civil  diz  isto:  as  empresas,  onde  quer  que  elas estejam, se envolverem brasileiros e seus dados pessoais, têm que se relacionar com a nossa legislação Essa tradução é importante, e nós não podemos fechar os olhos para essa dualidade  Colocar a pergunto em termos de segurança pública, contra a privacidade, é miopia"
Fechar os olhos,"  Precisamos  pensar  em  novas  formas  de  representação, acompanhando o mesmo movimento da evolução inevitável da comunicação em tempos de internet e de rede social Não dá para fechar os olhos a isso Todas essas formas  de  participação,  transparência  e  atuação  política  das  massas  em manifestações  de  rua,  manifestações  virtuais  e  acompanhamento  das  atividades dos Poderes da República estão mudando a forma de fazer política"
Fechar os olhos," Agindo em causa própria, o preso requereu habeas corpus ao STF O Ministro Celso de Mello rejeitou o pedido por questões processuais, mas não fechou os olhos para os fatos Ao verificar o lamentável estado de saúde do preso, no mesmo despacho em que negou o pedido, o Ministro, criticando a burocracia admi nistrativa, determinou que o Ministério Público, a Defensoria Pública e as secretarias estaduais de Administração Peniten ciária e da Justiça viabilizassem meios de atenuar o sofrimento do preso"
Fechar os olhos," Ora, como foi possível à maioria do Tribunal descobrir aí apoio para a sua conclusão, de que os militares eleitos vereadores não têm direito à dis ponibilidade? Não sei Há, porém, cousa ainda mais curiosa na decisão que estou combatendo, e é que, procurando medir a regra da disponibilidade pela exceção de vencimen tos especiais, foi o Tribunal pedir inspirações a uma lei já revogada, fechando os olhos à lei vigente que, submetida ao mesmo processo lógico, contrariaria abertamente as suas conclusões Com efeito, a Lei 2 , de 89 , foi revogada pela "
Fechar os olhos," O segundo eixo do programa apresentado pelo ministro é a atenção especial do Poder Judiciário sobre as condições físicas dos presídios ""A magistratura não pode fechar os olhos para a situação dos presos"", afirmou Lewandowski O último eixo do Cidadania nos Presídios é o acompanhamento do preso para que, ao ganhar a liberdade, tenha acesso a programas de assistência social, consiga ter direito a seus documentos pessoais e, principalmente, o acesso ao mercado de trabalho para que se efetive a reinserção social"
Fechar os olhos,"Deve-se celebrar a resposta institucional dada ao episódio, como uma reação à aceitação social e à impunidade de condutas contrárias à ética e à legislação Mas não se deve fechar os olhos ao fato de que o chamado “Mensalão” não constituiu um evento isolado na vida nacional, quer do ponto de vista quantitativo (isto é, dos valores envolvidos) quer do ponto de vista qualitativo (da posição hierárquica das pessoas envolvidas) Justamente ao contrário, ele se insere em uma tradição lamentável, que vem de longe"
